postcode,lat,lon
BT94 3LU,54.37773132324220,-7.46074199676514
BT94 3LU,54.3777313232422,-7.46074199676514
BT94 3LU,54.37674690000000,-7.46164630000000
BT94 3LU,54.3767469,-7.4616463
BT94 3LA,54.40018600000000,-7.41559400000000
BT94 3LA,54.400186,-7.415594
BT94 3HU,54.38591900000000,-7.46565200000000
BT94 3HU,54.385919,-7.465652
BT94 3EZ,54.35410500000000,-7.48366000000000
BT94 3DD,54.35450400000000,-7.54228400000000
BT94 3BZ,54.36041900000000,-7.57281400000000
BT94 3BZ,54.360419,-7.572814
BT94 3BU,54.36821500000000,-7.47649710000000
BT94 3BU,54.368215,-7.4764971
BT94 3BH,54.36565200000000,-7.54226700000000
BT94 3BH,54.365652,-7.542267
BT94 3AX,54.43896200000000,-7.65787000000000
BT94 3AX,54.37997800000000,-7.45918800000000
BT94 3AX,54.379978,-7.459188
BT94 3AU,54.38023800000000,-7.45895400000000
BT94 3AU,54.380238,-7.458954
BT94 3AR,54.38155500000000,-7.45816700000000
BT94 3AR,54.381555,-7.458167
BT94 3AR,54.38155364990230,-7.45816802978516
BT94 3AR,54.3815536499023,-7.45816802978516
BT94 2NY,54.42380900000000,-7.59709600000000
BT94 2NY,54.423809,-7.597096
BT94 2LW,54.42345200000000,-7.67508400000000
BT94 2LW,54.423452,-7.675084
BT94 2LW,54.42288300000000,-7.67396400000000
BT94 2LS,54.41761300000000,-7.66226800000000
BT94 2JT,54.40548640000000,-7.64371920000000
BT94 2JT,54.40449100000000,-7.64429800000000
BT94 2JT,54.40449000000000,-7.64429800000000
BT94 2JL,54.41376700000000,-7.60278600000000
BT94 2JL,54.41376600000000,-7.60278500000000
BT94 2HQ,54.41355300000000,-7.60058500000000
BT94 2HG,54.41407394409180,-7.60071802139282
BT94 2HG,54.4140739440918,-7.60071802139282
BT94 2HE,54.39279700000000,-7.60215700000000
BT94 2GH,54.43867900000000,-7.60317600000000
BT94 2FZ,54.42389600000000,-7.59336650000000
BT94 2FZ,54.423896,-7.5933665
BT94 2FY,54.4237368,-7.5941076
BT94 2FY,54.42335670000000,-7.59327940000000
BT94 2FY,54.4233567,-7.5932794
BT94 2FY,54.42275900000000,-7.59461100000000
BT94 2FY,54.42275900000000,-7.59461000000000
BT94 2FY,54.422759,-7.59461
BT94 2FY,54.42272567749020,-7.59481096267700
BT94 2FP,54.39499500000000,-7.65654300000000
BT94 2FH,54.39275100000000,-7.64204400000000
BT94 2FE,54.43896200000000,-7.65787000000000
BT94 2FE,54.38494100000000,-7.64395900000000
BT94 2FE,54.384941,-7.643959
BT94 2ES,54.40421310000000,-7.64757990000000
BT94 2ES,54.4042131,-7.6475799
BT94 2ES,54.40354650000000,-7.64695430000000
BT94 2ES,54.4035465,-7.6469543
BT94 2ER,54.41834000000000,-7.59483900000000
BT94 2DZ,54.41033400000000,-7.60251100000000
BT94 2DX,54.43131840000000,-7.61312410000000
BT94 2BE,54.40322800000000,-7.56340700000000
BT94 2BE,54.403228,-7.563407
BT94 2BE,54.40082500000000,-7.56455600000000
BT94 2BD,54.41033400000000,-7.60251100000000
BT94 2BD,54.410334,-7.602511
BT94 2BD,54.40296100000000,-7.61407000000000
BT94 2AR,54.38819100000000,-7.61406900000000
BT94 2AR,54.388191,-7.614069
BT94 2AJ,54.42471500000000,-7.59926000000000
BT94 2AJ,54.42465972900390,-7.59895086288452
BT94 2AJ,54.4246597290039,-7.59895086288452
BT94 2AJ,54.42460600000000,-7.59896800000000
BT94 2AJ,54.42460600000000,-7.59896700000000
BT94 2AJ,54.424606,-7.598967
BT94 1SF,54.43621444702150,-7.70481777191162
BT94 1SF,54.4362144470215,-7.70481777191162
BT94 1RL,54.43736280000000,-7.67676110000000
BT94 1RL,54.4373628,-7.6767611
BT94 1RL,54.43616104125980,-7.68113183975220
BT94 1RL,54.4361610412598,-7.6811318397522
BT94 1RJ,54.44062500000000,-7.66738100000000
BT94 1RJ,54.44062500000000,-7.66738000000000
BT94 1RJ,54.440625,-7.66738
BT94 1RG,54.43860300000000,-7.67345400000000
BT94 1RG,54.438603,-7.673454
BT94 1RF,54.4595985,-7.664281
BT94 1RE,54.43432200000000,-7.68188600000000
BT94 1RE,54.434322,-7.681886
BT94 1QA,54.45083000000000,-7.63597200000000
BT94 1QA,54.44969500000000,-7.63219000000000
BT94 1PY,54.47608400000000,-7.69869900000000
BT94 1PY,54.476084,-7.698699
BT94 1PS,54.47679200000000,-7.69798500000000
BT94 1PS,54.47653800000000,-7.69704600000000
BT94 1PP,54.47834990000000,-7.72601830000000
BT94 1PP,54.4783499,-7.7260183
BT94 1PP,54.47823100000000,-7.72890400000000
BT94 1PP,54.47769900000000,-7.72822900000000
BT94 1PP,54.47769900000000,-7.72822800000000
BT94 1PN,54.47397200000000,-7.70201600000000
BT94 1PN,54.473972,-7.702016
BT94 1PG,54.46478200000000,-7.71320200000000
BT94 1PG,54.46363600000000,-7.71449000000000
BT94 1PG,54.463636,-7.71449
BT94 1PE,54.45093000000000,-7.70223000000000
BT94 1NZ,54.43678700000000,-7.68667500000000
BT94 1NY,54.43114800000000,-7.68428400000000
BT94 1NY,54.43114800000000,-7.68428300000000
BT94 1NY,54.431148,-7.684283
BT94 1NY,54.43090200000000,-7.68291400000000
BT94 1NY,54.42919440000000,-7.68261890000000
BT94 1NY,54.4291944,-7.6826189
BT94 1NB,54.4651423,-7.6987335
BT94 1LW,54.45361709594730,-7.65176486968994
BT94 1LW,54.4536170959473,-7.65176486968994
BT94 1LQ,54.47915500000000,-7.68423800000000
BT94 1LQ,54.47784400000000,-7.68437100000000
BT94 1LE,54.45037800000000,-7.68641700000000
BT94 1LE,54.44949800000000,-7.68320200000000
BT94 1JJ,54.47423553466800,-7.63203096389771
BT94 1JJ,54.474235534668,-7.63203096389771
BT94 1HS,54.46900400000000,-7.58113600000000
BT94 1HS,54.43896200000000,-7.65787000000000
BT94 1HQ,54.46909600000000,-7.63409700000000
BT94 1HQ,54.469096,-7.634097
BT94 1HE,54.47331000000000,-7.63151500000000
BT94 1HE,54.47331,-7.631515
BT94 1GZ,54.47714996337890,-7.62558698654175
BT94 1GZ,54.4771499633789,-7.62558698654175
BT94 1GS,54.47113000000000,-7.63246000000000
BT94 1GS,54.47113,-7.63246
BT94 1GR,54.47146700000000,-7.63082200000000
BT94 1GR,54.47146606445310,-7.63082218170166
BT94 1GR,54.4714660644531,-7.63082218170166
BT94 1GR,54.47146600000000,-7.63082200000000
BT94 1GR,54.471466,-7.630822
BT94 1GR,54.47145843505860,-7.63082218170166
BT94 1GR,54.4714584350586,-7.63082218170166
BT94 1GR,54.47092450000000,-7.63273930000000
BT94 1GR,54.4709245,-7.6327393
BT94 1GL,54.4729198,-7.6330453
BT94 1GL,54.47281265258790,-7.63266086578369
BT94 1GL,54.47272200000000,-7.63303200000000
BT94 1GL,54.472722,-7.633032
BT94 1GJ,54.4722635,-7.632897
BT94 1GJ,54.47221100000000,-7.63319100000000
BT94 1GJ,54.472211,-7.633191
BT94 1GJ,54.47221000000000,-7.63319000000000
BT94 1GJ,54.47221,-7.63319
BT94 1GJ,54.47220993041990,-7.63319110870361
BT94 1GJ,54.4722099304199,-7.63319110870361
BT94 1GJ,54.47217410000000,-7.63303660000000
BT94 1GJ,54.4721741,-7.6330366
BT94 1GJ,54.47179730000000,-7.63317880000000
BT94 1GJ,54.4717973,-7.6331788
BT94 1GG,54.4666352,-7.6254985
BT94 1GG,54.46663500000000,-7.62549900000000
BT94 1GG,54.46663500000000,-7.62549800000000
BT94 1GG,54.466635,-7.625498
BT94 1GG,54.46181200000000,-7.63456400000000
BT94 1GE,54.48620500000000,-7.59885800000000
BT94 1FX,54.48037719726560,-7.64512014389038
BT94 1FX,54.4803771972656,-7.64512014389038
BT94 1FX,54.47948300000000,-7.64378600000000
BT94 1FD,54.47355610000000,-7.63254600000000
BT94 1FD,54.4735561,-7.632546
BT94 1EY,54.47414000000000,-7.64756500000000
BT94 1EY,54.47414,-7.647565
BT94 1EY,54.47373700000000,-7.64820100000000
BT94 1EY,54.47362300000000,-7.64889600000000
BT94 1EX,54.47370400000000,-7.64931100000000
BT94 1EX,54.473704,-7.649311
BT94 1EX,54.43896200000000,-7.65787000000000
BT94 1ET,54.48040800000000,-7.62293500000000
BT94 1ET,54.48040700000000,-7.62293500000000
BT94 1ET,54.47746300000000,-7.62361000000000
BT94 1EL,54.47168100000000,-7.63931860000000
BT94 1EL,54.471681,-7.6393186
BT94 1EL,54.47134400000000,-7.63788700000000
BT94 1EJ,54.47203063964840,-7.63570594787598
BT94 1EJ,54.4720306396484,-7.63570594787598
BT94 1EJ,54.47202900000000,-7.63570600000000
BT94 1EJ,54.472029,-7.635706
BT94 1EH,54.47151400000000,-7.63458500000000
BT94 1EH,54.471514,-7.634585
BT94 1EE,54.47048100000000,-7.63470200000000
BT94 1EE,54.47045516967770,-7.63493394851685
BT94 1EE,54.4704551696777,-7.63493394851685
BT94 1DY,54.47240100000000,-7.64261300000000
BT94 1DY,54.472401,-7.642613
BT94 1DT,54.47407300000000,-7.63120000000000
BT94 1DT,54.47407300000000,-7.63119900000000
BT94 1DD,54.47325400000000,-7.62778260000000
BT94 1DD,54.473254,-7.6277826
BT94 1AS,54.48240280151370,-7.68558502197266
BT93 8DL,54.55006790161130,-7.83159399032593
BT93 8DL,54.5500679016113,-7.83159399032593
BT93 8BD,54.54968900000000,-7.83056000000000
BT93 8BD,54.549689,-7.83056
BT93 8BA,54.53943100000000,-7.78048500000000
BT93 8AQ,54.52918300000000,-7.78182200000000
BT93 8AD,54.50809200000000,-7.83332700000000
BT93 8AD,54.508092,-7.833327
BT93 8AB,54.51236800000000,-7.84695800000000
BT93 8AB,54.51164100000000,-7.84711500000000
BT93 8AA,54.50905200000000,-7.87670400000000
BT93 8AA,54.50905100000000,-7.87670300000000
BT93 7ER,54.43230300000000,-7.77465000000000
BT93 7ER,54.43230300000000,-7.77464900000000
BT93 7ER,54.43180800000000,-7.77422100000000
BT93 7EP,54.40600200000000,-7.79970900000000
BT93 7EJ,54.39943500000000,-7.71980200000000
BT93 7EJ,54.399435,-7.719802
BT93 7EH,54.40600200000000,-7.79970900000000
BT93 7ED,54.39467100000000,-7.69649600000000
BT93 7ED,54.39466476440430,-7.69649505615234
BT93 7ED,54.3946647644043,-7.69649505615234
BT93 7DD,54.42483300000000,-7.74945500000000
BT93 6LR,54.42307900000000,-7.82429100000000
BT93 6JE,54.40284680000000,-7.79492070000000
BT93 6JE,54.4028468,-7.7949207
BT93 6HY,54.41823100000000,-7.81474600000000
BT93 6HY,54.418231,-7.814746
BT93 6HW,54.41723700000000,-7.81612200000000
BT93 6HW,54.417237,-7.816122
BT93 6HW,54.41723632812500,-7.81612205505371
BT93 6HW,54.417236328125,-7.81612205505371
BT93 6HW,54.41723600000000,-7.81612100000000
BT93 6HW,54.417236,-7.816121
BT93 6HW,54.41721800000000,-7.81595200000000
BT93 6HW,54.41706600000000,-7.81616900000000
BT93 6HP,54.45581100000000,-7.81024400000000
BT93 6HP,54.45543600000000,-7.81172600000000
BT93 6HP,54.45543600000000,-7.81172500000000
BT93 6GA,54.41687600000000,-7.82119100000000
BT93 6GA,54.41621000000000,-7.82030100000000
BT93 6GA,54.41620900000000,-7.82030000000000
BT93 6GA,54.416209,-7.8203
BT93 6FZ,54.41881942749020,-7.81848621368408
BT93 6FZ,54.4188194274902,-7.81848621368408
BT93 6EL,54.41810900000000,-7.81651800000000
BT93 6EL,54.41810800000000,-7.81651800000000
BT93 6EL,54.418108,-7.816518
BT93 6BR,54.45008900000000,-7.82847600000000
BT93 6BR,54.44999900000000,-7.82812200000000
BT93 6BR,54.449999,-7.828122
BT93 6BP,54.44293800000000,-7.82849000000000
BT93 6BH,54.40600200000000,-7.79970900000000
BT93 6BB,54.40600200000000,-7.79970900000000
BT93 6BB,54.18274700000000,-7.54067800000000
BT93 6AZ,54.44869200000000,-7.81291300000000
BT93 6AZ,54.44869100000000,-7.81291200000000
BT93 6AZ,54.448691,-7.812912
BT93 5FN,54.29780300000000,-7.86492900000000
BT93 5FN,54.297803,-7.864929
BT93 5FJ,54.29703140258790,-7.87227201461792
BT93 5FJ,54.2970314025879,-7.87227201461792
BT93 5FJ,54.29699300000000,-7.87221200000000
BT93 5FJ,54.29699300000000,-7.87221100000000
BT93 5FJ,54.29670500000000,-7.87190360000000
BT93 5FJ,54.296705,-7.8719036
BT93 5FB,54.29601400000000,-7.87207600000000
BT93 5FB,54.29594421386720,-7.87226104736328
BT93 5FB,54.29594200000000,-7.87226100000000
BT93 5FB,54.29594200000000,-7.87226000000000
BT93 5FB,54.295942,-7.872261
BT93 5FB,54.295942,-7.87226
BT93 5EZ,54.29771000000000,-7.87058100000000
BT93 5ER,54.35675600000000,-7.98718100000000
BT93 5ER,54.35113200000000,-7.98349200000000
BT93 5DS,54.31030400000000,-7.89675200000000
BT93 5DS,54.30969700000000,-7.89114600000000
BT93 5DS,54.30669000000000,-7.89448700000000
BT93 5DN,54.30197525024410,-7.87879896163940
BT93 5DN,54.3019752502441,-7.8787989616394
BT93 5AQ,54.29833100000000,-7.87223800000000
BT93 5AQ,54.298331,-7.872238
BT93 4EY,54.42826900000000,-8.11057300000000
BT93 4EY,54.428269,-8.110573
BT93 4ET,54.41399400000000,-8.08875600000000
BT93 4ET,54.41399400000000,-8.08875500000000
BT93 4ER,54.41538600000000,-8.08996000000000
BT93 4ER,54.41538500000000,-8.08996000000000
BT93 4ER,54.415385,-8.08996
BT93 4ER,54.4153042,-8.0904058
BT93 4ER,54.41524200000000,-8.08969800000000
BT93 4ER,54.415242,-8.089698
BT93 4EN,54.41412734985350,-8.09322261810303
BT93 4EL,54.40279700000000,-8.08194100000000
BT93 4EL,54.40111800000000,-8.08099900000000
BT93 4EL,54.401118,-8.080999
BT93 4EA,54.15000152587890,-7.50000000000000
BT93 4AP,54.37404700000000,-8.02907500000000
BT93 4AP,54.37404600000000,-8.02907500000000
BT93 4AP,54.374046,-8.029075
BT93 4AE,54.42022100000000,-8.08710600000000
BT93 4AE,54.41992300000000,-8.08864500000000
BT93 4AE,54.419923,-8.088645
BT93 3GR,54.48094600000000,-8.09010300000000
BT93 3FY,54.48114800000000,-8.06997100000000
BT93 3FY,54.48114800000000,-8.06997000000000
BT93 3FY,54.481148,-8.069971
BT93 3FY,54.481148,-8.06997
BT93 3FY,54.48114776611330,-8.06997108459473
BT93 3FY,54.4811477661133,-8.06997108459473
BT93 3FX,54.48028810000000,-8.09247690000000
BT93 3FX,54.4802881,-8.0924769
BT93 3FX,54.47995758056640,-8.09189033508301
BT93 3FX,54.4799575805664,-8.09189033508301
BT93 3FX,54.47995700000000,-8.09189100000000
BT93 3FX,54.479957,-8.091891
BT93 3FX,54.47995600000000,-8.09189000000000
BT93 3FX,54.479956,-8.09189
BT93 3FU,54.47355900000000,-8.09375800000000
BT93 3FU,54.47348700000000,-8.09445200000000
BT93 3FU,54.47348600000000,-8.09445200000000
BT93 3FU,54.473486,-8.094452
BT93 3FQ,54.49433600000000,-8.01756900000000
BT93 3FQ,54.49419300000000,-8.01834100000000
BT93 3FL,54.48120800000000,-8.08880800000000
BT93 3FL,54.48100700000000,-8.09298800000000
BT93 3FJ,54.48284600000000,-8.08429100000000
BT93 3FJ,54.48142300000000,-8.08970300000000
BT93 3FJ,54.48142242431640,-8.08970260620117
BT93 3FJ,54.4814224243164,-8.08970260620117
BT93 3FH,54.40600200000000,-7.79970900000000
BT93 3EZ,54.47881000000000,-8.08750700000000
BT93 3EZ,54.47881000000000,-8.08750600000000
BT93 3EZ,54.47865700000000,-8.08796900000000
BT93 3ES,54.48391300000000,-8.05610500000000
BT93 3ER,54.48089900000000,-8.04548700000000
BT93 3ER,54.480899,-8.045487
BT93 3EP,54.48360400000000,-8.07884600000000
BT93 3DS,54.46629400000000,-8.04062900000000
BT93 3DP,54.46627044677730,-8.03560066223145
BT93 3DP,54.4662704467773,-8.03560066223145
BT93 3DE,54.47579590000000,-8.09257460000000
BT93 3DE,54.4757959,-8.0925746
BT93 3DB,54.46856300000000,-8.02286400000000
BT93 3DB,54.46743100000000,-8.02215400000000
BT93 3AR,54.48396682739260,-8.08757972717285
BT93 3AR,54.4839668273926,-8.08757972717285
BT93 3AH,54.45019800000000,-8.08753900000000
BT93 2BX,54.49435500000000,-7.98975900000000
BT93 2BB,54.51980900000000,-7.89118600000000
BT93 2BB,54.519809,-7.891186
BT93 2AL,54.50671300000000,-7.94681000000000
BT93 2AL,54.506713,-7.94681
BT93 2AF,54.48381700000000,-7.98590600000000
BT93 2AF,54.483817,-7.985906
BT93 1WA,54.51774900000000,-7.72552200000000
BT93 1UP,54.52272400000000,-7.72068700000000
BT93 1UN,54.52326900000000,-7.71941600000000
BT93 1UN,54.523269,-7.719416
BT93 1UN,54.52287600000000,-7.72028400000000
BT93 1UL,54.51912100000000,-7.72041700000000
BT93 1TZ,54.52500900000000,-7.74655500000000
BT93 1TZ,54.525009,-7.746555
BT93 1TU,54.51936721801760,-7.70590114593506
BT93 1TU,54.5193672180176,-7.70590114593506
BT93 1TU,54.51936500000000,-7.70590100000000
BT93 1TU,54.51936500000000,-7.70590000000000
BT93 1TU,54.519365,-7.7059
BT93 1TU,54.51915600000000,-7.70865100000000
BT93 1TN,54.51702900000000,-7.71718900000000
BT93 1TN,54.517029,-7.717189
BT93 1TF,54.52187260000000,-7.72149530000000
BT93 1TF,54.5218726,-7.7214953
BT93 1TF,54.52159500122070,-7.72106504440308
BT93 1TF,54.5215950012207,-7.72106504440308
BT93 1TF,54.52145080000000,-7.72168350000000
BT93 1TF,54.5214508,-7.7216835
BT93 1TF,54.52121353149410,-7.72086715698242
BT93 1TF,54.5212135314941,-7.72086715698242
BT93 1TF,54.52107100000000,-7.72069800000000
BT93 1TF,54.52107100000000,-7.72069700000000
BT93 1TF,54.521071,-7.720698
BT93 1TF,54.521071,-7.720697
BT93 1TF,54.52012600000000,-7.71988600000000
BT93 1TF,54.51879500000000,-7.71907700000000
BT93 1TE,54.52352100000000,-7.72315200000000
BT93 1TE,54.52352000000000,-7.72315200000000
BT93 1TE,54.52055100000000,-7.72093300000000
BT93 1SQ,54.50043800000000,-7.68114100000000
BT93 1SJ,54.52111900000000,-7.72590200000000
BT93 1SH,54.51386800000000,-7.71361300000000
BT93 1SD,54.51057800000000,-7.71650900000000
BT93 1SD,54.51057800000000,-7.71650800000000
BT93 1SD,54.51031400000000,-7.71490500000000
BT93 1RY,54.50149400000000,-7.69713900000000
BT93 1RY,54.50103600000000,-7.70090800000000
BT93 1RW,54.49978500000000,-7.71510100000000
BT93 1RF,54.51882171630860,-7.72367811203003
BT93 1RF,54.5188217163086,-7.72367811203003
BT93 1RF,54.51662100000000,-7.72687400000000
BT93 1RF,54.516621,-7.726874
BT93 1RF,54.51662000000000,-7.72687300000000
BT93 1RF,54.51652800000000,-7.72934500000000
BT93 1RD,54.51996100000000,-7.71831200000000
BT93 1QX,54.53047200000000,-7.72617900000000
BT93 1QX,54.52875800000000,-7.72302400000000
BT93 1QX,54.52686000000000,-7.72201700000000
BT93 1QX,54.52686,-7.722017
BT93 1QX,54.52685900000000,-7.72201700000000
BT93 1NX,54.51682500000000,-7.67843400000000
BT93 1NX,54.51527600000000,-7.67710300000000
BT93 1GL,54.51548400000000,-7.67773400000000
BT93 1GL,54.515484,-7.677734
BT93 1FX,54.58270700000000,-7.69901000000000
BT93 1FX,54.58260000000000,-7.69584000000000
BT93 1DJ,54.58170000000000,-7.69872300000000
BT93 1DJ,54.5817,-7.698723
BT93 1AS,54.54516580000000,-7.74157810000000
BT93 1AF,54.56228250000000,-7.67598910000000
BT93 1AF,54.5622825,-7.6759891
BT93 1AD,54.53167700000000,-7.75173500000000
BT93 1AD,54.531677,-7.751735
BT93 0HA,54.23274900000000,-7.42130800000000
BT93 0HA,54.23274800000000,-7.42130700000000
BT93 0HA,54.232748,-7.421307
BT93 0EF,54.53115800000000,-7.66037200000000
BT93 0EF,54.53108900000000,-7.66165500000000
BT93 0EE,54.53286500000000,-7.66034300000000
BT93 0EE,54.53267500000000,-7.66008200000000
BT93 0EE,54.53267500000000,-7.66008100000000
BT93 0EE,54.532675,-7.660081
BT93 0DY,54.55324600000000,-7.59838500000000
BT93 0DY,54.553246,-7.598385
BT93 0DS,54.5258207,-7.6831973
BT93 0DR,54.53272100000000,-7.65720800000000
BT93 0DR,54.53272080000000,-7.65720830000000
BT93 0DR,54.5327208,-7.6572083
BT93 0DN,54.54649400000000,-7.57559800000000
BT93 0DN,54.54613700000000,-7.57642000000000
BT93 0DN,54.546137,-7.57642
BT93 0DJ,54.53342110000000,-7.65856907000000
BT93 0DJ,54.53313827514650,-7.65873384475708
BT93 0DJ,54.5331382751465,-7.65873384475708
BT93 0DJ,54.53313800000000,-7.65873400000000
BT93 0DJ,54.533138,-7.658734
BT93 0DH,54.53321075439450,-7.65828609466553
BT93 0DH,54.5332107543945,-7.65828609466553
BT93 0DH,54.53312800000000,-7.65828600000000
BT93 0DH,54.533128,-7.658286
BT93 0BU,54.54655160000000,-7.57935210000000
BT93 0BU,54.5465516,-7.5793521
BT93 0BN,54.53496800000000,-7.65153500000000
BT93 0BA,54.54329300000000,-7.62360600000000
BT93 0BA,54.54329200000000,-7.62360600000000
BT93 0BA,54.543292,-7.623606
BT93 0AR,54.53150200000000,-7.66129600000000
